start_time,match_id,account_id,player_slot,is_radiant,team_id,win,fantasy_role,prev_match_time,rest_days,matches_last_7_days
2025-10-12 16:14:29+00:00,8508268079,1122861375,1,True,9455814,False,,2025-10-12 15:10:41+00:00,0.044305555555555556,3.0
2025-10-12 16:14:29+00:00,8508268079,162935642,132,False,9824555,True,,2025-10-12 15:10:41+00:00,0.044305555555555556,1.0
2025-10-12 16:14:29+00:00,8508268079,127799714,2,True,9455814,False,,2025-10-12 15:10:41+00:00,0.044305555555555556,3.0
2025-10-12 16:14:29+00:00,8508268079,74319201,131,False,9824555,True,,2025-10-12 15:10:41+00:00,0.044305555555555556,1.0
2025-10-12 16:14:29+00:00,8508268079,121924781,0,True,9455814,False,,2025-10-12 15:10:41+00:00,0.044305555555555556,3.0
2025-10-12 17:50:16+00:00,8508431068,153799080,4,True,9916669,True,,2025-10-12 15:27:34+00:00,0.09909722222222223,1.0
2025-10-12 17:50:16+00:00,8508431068,121747938,132,False,9261979,False,,,30.0,0.0
2025-10-12 17:50:16+00:00,8508431068,166808107,2,True,9916669,True,,2025-10-12 15:27:34+00:00,0.09909722222222223,1.0
2025-10-12 17:50:16+00:00,8508431068,82577371,130,False,9261979,False,,,30.0,0.0
2025-10-13 14:05:33+00:00,8509540377,1695617010,4,True,9338738,False,,2025-10-13 12:58:08+00:00,0.04681712962962963,24.0
2025-10-13 15:07:14+00:00,8509658526,1432686900,2,True,9338738,False,,2025-10-13 14:05:33+00:00,0.04283564814814815,23.0
2025-10-14 18:06:24+00:00,8511383188,196670605,130,False,9710443,False,2.0,2025-10-11 19:15:33+00:00,2.951979166666667,3.0
2025-10-14 18:35:32+00:00,8511427287,269946072,3,True,6165106,True,1.0,,30.0,0.0
2025-10-14 20:01:20+00:00,8511538452,1885001216,128,False,9729268,False,,2025-10-10 10:25:15+00:00,4.400057870370371,3.0
2025-10-15 14:33:10+00:00,8512475397,104185879,3,True,9753675,False,,2025-10-15 13:22:33+00:00,0.049039351851851855,2.0
2025-10-15 16:39:24+00:00,8512682622,878412184,129,False,8494848,False,,2025-10-15 15:42:24+00:00,0.03958333333333333,1.0
2025-10-16 12:47:03+00:00,8513729480,164019535,2,True,9818938,True,,2025-10-16 12:03:35+00:00,0.030185185185185186,10.0
2025-10-16 14:45:46+00:00,8513926111,319698413,130,False,9751816,True,,2025-10-16 14:11:42+00:00,0.023657407407407408,1.0
2025-10-16 15:52:04+00:00,8514036926,117267178,0,True,9828921,False,,2025-10-16 14:44:22+00:00,0.04701388888888889,1.0
2025-10-16 16:52:57+00:00,8514139201,85872397,129,False,7777322,False,,,30.0,0.0
2025-10-16 16:52:57+00:00,8514139201,433409979,130,False,7777322,False,,,30.0,0.0
2025-10-16 17:37:59+00:00,8514209665,1486835175,3,True,9698717,False,,2025-10-16 16:52:57+00:00,0.03127314814814815,1.0
2025-10-16 18:02:16+00:00,8514244964,87095102,0,True,9886393,False,,,30.0,0.0
